date,equity
2020-06-09,750313.2951636685
2020-06-10,750313.2951636685
2020-06-11,750313.2951636685
2020-06-12,750313.2951636685
2020-06-16,750313.2951636685
2020-06-17,750313.2951636685
2020-06-18,750313.2951636685
2020-06-19,750313.2951636685
2020-06-22,750313.2951636685
2020-06-23,750313.2951636685
2020-06-24,750313.2951636685
2020-06-25,750855.685687792
2020-06-26,751635.9305761266
2020-06-29,754049.5692200128
2020-06-30,754986.2928566464
2020-07-01,755568.1769057141
2020-07-02,756978.3110195608
2020-07-03,755546.0044022592
2020-07-06,755341.6963485104
2020-07-07,752705.315930533
2020-07-08,752438.3019250169
2020-07-13,752094.4356935617
2020-07-14,751687.3578475364
2020-07-15,752521.3864224417
2020-07-16,751479.8964543057
2020-07-17,749973.3042073358
2020-07-20,750089.2166630635
2020-07-21,750838.055163474
2020-07-22,752399.0064669836
2020-07-23,752617.332528993
2020-07-24,751906.0961549951
2020-07-27,751731.1370717386
2020-07-28,752278.3407763178
2020-07-29,753903.9659620549
2020-07-30,752974.8679144026
2020-07-31,752728.2528011317
2020-08-03,754242.0322148002
2020-08-04,755729.6879082475
2020-08-05,755468.7071074198
2020-08-06,755743.2538153563
2020-08-07,754933.5113752693
2020-08-10,754557.9658515713
2020-08-11,752479.2876022711
2020-08-12,748841.0300514783
2020-08-13,750017.1785754361
2020-08-14,747723.0038353545
2020-08-18,744003.1342782234
2020-08-19,742885.6558204923
2020-08-20,743817.5272790355
2020-08-21,744896.2519055234
2020-08-24,744126.3456412195
2020-08-25,745678.3557947713
2020-08-26,748943.11726584
2020-08-27,752679.330705191
2020-08-28,756434.30342968
2020-08-31,755329.0620047199
2020-09-01,756406.8776264812
2020-09-02,753088.2762468893
2020-09-03,755959.6653390529
2020-09-04,756879.7890711863
2020-09-07,760311.1914408923
2020-09-08,759984.4838052301
2020-09-09,758331.2382091165
2020-09-10,756911.6414756482
2020-09-11,752568.1847214549
2020-09-14,748304.1419050823
2020-09-15,750173.1861149082
2020-09-16,745290.7901126131
2020-09-17,734086.4794254038
2020-09-18,730271.4216404351
2020-09-21,725482.915193006
2020-09-22,723645.2982589444
2020-09-23,722622.003206055
2020-09-24,728268.2511443463
2020-09-25,728399.6832765145
2020-09-28,727439.0680220467
2020-09-29,725437.5712328458
2020-09-30,724380.6584319242
2020-10-01,727515.0491097365
2020-10-02,726560.288324138
2020-10-05,726852.4595344967
2020-10-06,727057.6744022191
2020-10-07,727942.9460698089
2020-10-08,728014.416195238
2020-10-09,728836.2774183414
2020-10-13,725862.3686121444
2020-10-14,725415.6238698092
2020-10-15,724799.5813973015
2020-10-16,723666.4242839721
2020-10-19,724641.7837534684
2020-10-20,722986.6940239518
2020-10-21,721765.0159260776
2020-10-22,719711.5781248562
2020-10-23,723159.6287897873
2020-10-26,726968.7113911269
2020-10-27,722991.70112503
2020-10-28,721296.44598254
2020-10-29,724559.9720494321
2020-10-30,730362.8842846781
2020-11-02,732420.0024666665
2020-11-03,733844.5967925376
2020-11-04,732239.3837089734
2020-11-05,734331.3940701825
2020-11-06,735111.2627934627
2020-11-09,736715.4067983911
2020-11-10,740447.8097477063
2020-11-11,737445.2474607702
2020-11-12,736023.1327425031
2020-11-13,739091.3156791689
2020-11-16,738704.3932180605
2020-11-17,739833.9104525279
2020-11-18,736454.5182908289
2020-11-19,735689.4356668082
2020-11-20,733602.2732909104
2020-11-24,737470.436887866
2020-11-25,737055.5334994126
2020-11-26,737202.4418847667
2020-11-27,736845.0341411118
2020-11-30,736164.4211054855
2020-12-01,737835.6052310262
2020-12-02,740154.1095719901
2020-12-03,739212.4469864878
2020-12-04,740733.8989916012
2020-12-09,739631.3999746057
2020-12-10,742318.9970386489
2020-12-11,740498.5456983787
2020-12-14,739095.1569903264
2020-12-15,740742.9540845741
2020-12-16,741256.3260759251
2020-12-17,741095.3284204402
2020-12-18,741732.6113941148
2020-12-21,737946.0149451761
2020-12-22,737662.558131052
2020-12-23,737454.2432330934
